Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
GSN1JYJFB(UJFCH20140601,Girls' Sunday North-West 11 Joeys,31/05/2014 11:00:00 PM,Round 5,Knott Reserve,Yarra Jets FC Blue (Girls U11 Joeys),FC Clifton Hill,,,,
GSN1JBZFMZY20140601,Girls' Sunday North-West 11 Joeys,31/05/2014 11:00:00 PM,Round 5,Sumner Park,Brunswick Zebras FC,Moreland Zebras/Moreland Youth,,,,
GSN1JDFWSBWHFUG20140601,Girls' Sunday North-West 11 Joeys,1/06/2014 12:00:00 AM,Round 5,Capp Reserve,Darebin Falcons Womens SC Blue,Watsonia Heights FC U11 Girls,,,,
GSN1JKJGSFS20140601,Girls' Sunday North-West 11 Joeys,1/06/2014 1:00:00 AM,Round 5,JJ Holland Park - SSF 1 (U11),Kensington Junior Girls SC,Fawkner SC,,,,
GSN1JFCHDFWSB20140608,Girls' Sunday North-West 11 Joeys,7/06/2014 11:00:00 PM,Round 6,Coulson Reserve - Junior,FC Clifton Hill,Darebin Falcons Womens SC Blue,,,,
GSN1JMZYKJGS20140608,Girls' Sunday North-West 11 Joeys,7/06/2014 11:00:00 PM,Round 6,De Chene Reserve - Pitch 2,Moreland Zebras/Moreland Youth,Kensington Junior Girls SC,,,,
GSN1JBZFWHFUG20140608,Girls' Sunday North-West 11 Joeys,8/06/2014 12:10:00 AM,Round 6,Sumner Park,Brunswick Zebras FC,Watsonia Heights FC U11 Girls,,,,
GSN1JFSYJFB(UJ20140608,Girls' Sunday North-West 11 Joeys,8/06/2014 12:30:00 AM,Round 6,Reddish Reserve - SSF (U11),Fawkner SC,Yarra Jets FC Blue (Girls U11 Joeys),,,,
GSN1JWHFUGFCH20140615,Girls' Sunday North-West 11 Joeys,14/06/2014 11:00:00 PM,Round 7,Elder Street Reserve - Pitch 2,Watsonia Heights FC U11 Girls,FC Clifton Hill,,,,
GSN1JYJFB(UJMZY20140615,Girls' Sunday North-West 11 Joeys,14/06/2014 11:00:00 PM,Round 7,Knott Reserve,Yarra Jets FC Blue (Girls U11 Joeys),Moreland Zebras/Moreland Youth,,,,
GSN1JKJGSBZF20140615,Girls' Sunday North-West 11 Joeys,15/06/2014 1:00:00 AM,Round 7,JJ Holland Park - SSF 1 (U11),Kensington Junior Girls SC,Brunswick Zebras FC,,,,
GSN1JDFWSBFS20140615,Girls' Sunday North-West 11 Joeys,15/06/2014 1:10:00 AM,Round 7,Capp Reserve,Darebin Falcons Womens SC Blue,Fawkner SC,,,,
GSN1JFCHFS20140622,Girls' Sunday North-West 11 Joeys,21/06/2014 11:00:00 PM,Round 8,Coulson Reserve - Junior,FC Clifton Hill,Fawkner SC,,,,
GSN1JDFWSBMZY20140622,Girls' Sunday North-West 11 Joeys,22/06/2014 12:00:00 AM,Round 8,Capp Reserve,Darebin Falcons Womens SC Blue,Moreland Zebras/Moreland Youth,,,,
GSN1JYJFB(UJBZF20140622,Girls' Sunday North-West 11 Joeys,22/06/2014 12:10:00 AM,Round 8,Knott Reserve,Yarra Jets FC Blue (Girls U11 Joeys),Brunswick Zebras FC,,,,
